Loss,AUC,F1-Score,PR-AUC
1.1266742944717407,0.7769387364387512,0.7251831889152527,0.7496770620346069
1.0783628225326538,0.7815431952476501,0.7244919538497925,0.7496742010116577
1.044008731842041,0.7852221131324768,0.7254236340522766,0.7577870488166809
1.017478585243225,0.7876954078674316,0.7266644239425659,0.7651214003562927
0.9965144395828247,0.7896791696548462,0.7277859449386597,0.7722511887550354
0.9797519445419312,0.7912976741790771,0.7286764979362488,0.7778809070587158
0.9661807417869568,0.7925837635993958,0.729405403137207,0.781248927116394
0.955087423324585,0.7936485409736633,0.7299681305885315,0.7833638191223145
0.9459422826766968,0.7945671081542969,0.7303690314292908,0.7849153280258179
0.9383476376533508,0.795388400554657,0.7307871580123901,0.7861906290054321
0.9319907426834106,0.7961665391921997,0.7311663627624512,0.7873426675796509
0.9266220331192017,0.796994686126709,0.7316336631774902,0.7885921597480774
0.9220208525657654,0.7979716658592224,0.7322745323181152,0.790112316608429
0.9179559946060181,0.7991175055503845,0.7331043481826782,0.7919294834136963
0.9142422676086426,0.8003824353218079,0.7340853214263916,0.7939388751983643
0.9107609391212463,0.8017286658287048,0.735138475894928,0.7959678173065186
0.907433032989502,0.8031358122825623,0.7361851930618286,0.7978762984275818
0.9041997790336609,0.8045938014984131,0.7372478246688843,0.7996181845664978
0.9010265469551086,0.8060888648033142,0.7382843494415283,0.8011904954910278
0.8978980779647827,0.8076090812683105,0.7393046021461487,0.8026279211044312
0.894809901714325,0.8091397285461426,0.74025559425354,0.803956151008606
0.8917649388313293,0.810662567615509,0.7411164045333862,0.805179238319397
0.8887704014778137,0.8121711015701294,0.741936206817627,0.8063263893127441
0.8858319520950317,0.8136500716209412,0.7426930069923401,0.807394802570343
0.8829535245895386,0.8150806427001953,0.7433708310127258,0.808391809463501
0.8801427483558655,0.8164455890655518,0.7440083622932434,0.8093149662017822
0.8774083852767944,0.8177309632301331,0.74457848072052,0.8101631999015808
0.8747600317001343,0.8189263343811035,0.7451080679893494,0.810939610004425
0.8722068071365356,0.8200303316116333,0.7455991506576538,0.8116519451141357
0.8697562217712402,0.8210439682006836,0.7460604310035706,0.8123071789741516
0.8674134612083435,0.8219708204269409,0.7464672923088074,0.8129111528396606
0.8651808500289917,0.8228206038475037,0.7468425631523132,0.8134806752204895
0.8630576729774475,0.8236013650894165,0.747203528881073,0.814022421836853
0.8610408902168274,0.8243215680122375,0.747520923614502,0.8145447969436646
