Loss,AUC,F1-Score,PR-AUC
1.1269739866256714,0.7780789732933044,0.7239234447479248,0.7417740225791931
1.069502830505371,0.7804862260818481,0.7233278155326843,0.7451449036598206
1.0325534343719482,0.7833099365234375,0.7254189252853394,0.751277506351471
1.0059183835983276,0.7859628200531006,0.7267333269119263,0.7580301761627197
0.9859853386878967,0.7882372140884399,0.7277395129203796,0.7648646831512451
0.9706599116325378,0.7900472283363342,0.7285440564155579,0.7713420987129211
0.9585821628570557,0.791508138179779,0.729121744632721,0.7772680521011353
0.9488873481750488,0.7927160859107971,0.7295542359352112,0.7818920612335205
0.940972626209259,0.79374098777771,0.7299994230270386,0.784592866897583
0.934411346912384,0.7946752309799194,0.7304346561431885,0.7864170074462891
0.9288920760154724,0.7956764698028564,0.730944037437439,0.7880935072898865
0.9241366982460022,0.7968721985816956,0.7316643595695496,0.7899796962738037
0.9198846220970154,0.7982580065727234,0.7326846122741699,0.7920886278152466
0.9159336090087891,0.7997791767120361,0.7338297367095947,0.794313371181488
0.91216641664505,0.8014191389083862,0.734987199306488,0.7965183854103088
0.9084896445274353,0.8031626343727112,0.7362116575241089,0.7985173463821411
0.9048438668251038,0.8049797415733337,0.7374374270439148,0.8002544641494751
0.9012060761451721,0.8068410158157349,0.7386316657066345,0.8017871379852295
0.8975846171379089,0.8087166547775269,0.7397075891494751,0.8031822443008423
0.8939993381500244,0.8105751872062683,0.7406814098358154,0.8044759035110474
0.8904728889465332,0.8123947978019714,0.7416057586669922,0.8056872487068176
0.8870250582695007,0.814151406288147,0.7424172759056091,0.8068209886550903
0.8836691379547119,0.815807580947876,0.7431507110595703,0.8078668713569641
0.8804209232330322,0.8173336386680603,0.7438310980796814,0.8088148832321167
0.8772979378700256,0.8187153339385986,0.7444541454315186,0.8096702694892883
0.8743153810501099,0.8199512958526611,0.7450136542320251,0.8104422688484192
0.871484637260437,0.8210530877113342,0.7455374002456665,0.811143696308136
0.8688099980354309,0.8220386505126953,0.74600750207901,0.8118020296096802
0.8662892580032349,0.8229297399520874,0.7464451789855957,0.8124334216117859
0.8639146089553833,0.8237422704696655,0.7468730211257935,0.8130524754524231
0.8616752028465271,0.8244898319244385,0.7472975850105286,0.8136587738990784
0.8595603704452515,0.8251780867576599,0.7476510405540466,0.8142449259757996
0.8575621247291565,0.8258156180381775,0.7479831576347351,0.8148069381713867
0.8556725978851318,0.8264083862304688,0.7483360171318054,0.8153454065322876
0.853884756565094,0.8269613981246948,0.7486721873283386,0.8158570528030396
0.8521910309791565,0.8274803757667542,0.7490019798278809,0.8163447380065918
0.8505844473838806,0.8279700875282288,0.749311089515686,0.8168109059333801
0.849058210849762,0.8284340500831604,0.7496346235275269,0.8172562122344971
0.8476061224937439,0.8288744688034058,0.7499100565910339,0.8176785707473755
0.8462225794792175,0.8292944431304932,0.7501997351646423,0.8180856704711914
0.8449029326438904,0.8296957015991211,0.7504866123199463,0.8184741139411926
0.8436431288719177,0.830078125,0.7507603168487549,0.8188446164131165
0.8424395322799683,0.8304425477981567,0.7510346174240112,0.8191969394683838
0.8412894010543823,0.8307903409004211,0.7512868642807007,0.8195332288742065
0.8401904106140137,0.8311196565628052,0.7515238523483276,0.819850504398346
0.8391405344009399,0.8314326405525208,0.7517501711845398,0.8201524019241333
0.8381381630897522,0.8317281007766724,0.7519781589508057,0.8204375505447388
0.837181568145752,0.8320063352584839,0.7521875500679016,0.820704996585846
0.8362693786621094,0.8322677612304688,0.7523602843284607,0.8209560513496399
0.8353995680809021,0.8325129747390747,0.7525525689125061,0.8211936950683594
0.8345707654953003,0.8327435255050659,0.7527281641960144,0.821414589881897
0.8337812423706055,0.8329590559005737,0.7528921961784363,0.8216240406036377
0.8330287933349609,0.8331605195999146,0.7530238032341003,0.8218197822570801
0.832311749458313,0.8333492875099182,0.7531687617301941,0.8220052719116211
0.8316282033920288,0.8335254192352295,0.7533102035522461,0.8221779465675354
0.830976128578186,0.8336904048919678,0.7534193992614746,0.8223426938056946
0.8303536772727966,0.8338453769683838,0.7535192966461182,0.822498619556427
0.8297587633132935,0.833990752696991,0.7536367177963257,0.8226470351219177
0.8291895389556885,0.8341272473335266,0.7537264823913574,0.8227862119674683
0.8286440372467041,0.8342564105987549,0.7538194060325623,0.8229208588600159
0.8281205296516418,0.8343781232833862,0.7539030909538269,0.8230499625205994
0.8276171684265137,0.8344932198524475,0.7539765238761902,0.8231707215309143
0.827132523059845,0.8346021175384521,0.7540523409843445,0.8232889175415039
0.826664924621582,0.8347057700157166,0.7541329264640808,0.8234004974365234
0.8262131214141846,0.8348038792610168,0.7541964650154114,0.8235072493553162
0.8257758021354675,0.8348984718322754,0.7542645931243896,0.8236110210418701
0.825351893901825,0.8349875211715698,0.7543246746063232,0.8237113356590271
0.8249403238296509,0.8350731730461121,0.7543872594833374,0.8238070607185364
0.8245402574539185,0.8351545929908752,0.7544479370117188,0.8238990306854248
0.8241506814956665,0.8352327346801758,0.7545089721679688,0.8239865303039551
0.8237709403038025,0.8353065848350525,0.7545547485351562,0.8240710496902466
0.8234003186225891,0.8353779315948486,0.754597008228302,0.824152946472168
0.8230382800102234,0.8354464769363403,0.7546379566192627,0.8242319822311401
0.8226839900016785,0.8355107307434082,0.7546733021736145,0.8243055939674377
0.8223371505737305,0.8355737924575806,0.7547109127044678,0.8243789672851562
0.8219970464706421,0.8356338143348694,0.7547481656074524,0.8244472146034241
0.8216635584831238,0.8356901407241821,0.75477135181427,0.8245120644569397
0.8213359713554382,0.8357455730438232,0.7547968626022339,0.8245759010314941
0.8210143446922302,0.8357985615730286,0.7548340559005737,0.824638307094574
0.8206982016563416,0.835848867893219,0.7548572421073914,0.824694812297821
0.8203874230384827,0.8358973264694214,0.7548964023590088,0.8247517347335815
0.8200818300247192,0.8359442949295044,0.7549204230308533,0.8248043060302734
0.819781482219696,0.8359887599945068,0.7549623250961304,0.8248569965362549
0.819486141204834,0.8360310792922974,0.7550015449523926,0.8249050378799438
0.8191958665847778,0.8360713720321655,0.7550413012504578,0.8249514102935791
0.8189105987548828,0.83610999584198,0.7550840377807617,0.8249943256378174
0.8186305165290833,0.8361462950706482,0.7551043033599854,0.8250353336334229
0.8183556199073792,0.8361809253692627,0.7551241517066956,0.8250765204429626
0.8180858492851257,0.8362123966217041,0.7551321983337402,0.8251119256019592
0.8178213834762573,0.8362431526184082,0.7551383972167969,0.8251459002494812
0.8175623416900635,0.8362714648246765,0.7551500797271729,0.8251780867576599
0.8173086643218994,0.8362973928451538,0.7551736831665039,0.8252074718475342
0.8170602917671204,0.8363215923309326,0.7551853656768799,0.8252333402633667
0.8168174028396606,0.8363436460494995,0.7552003264427185,0.8252599239349365
0.8165801167488098,0.8363639712333679,0.7552210092544556,0.8252838253974915
0.8163481950759888,0.8363820314407349,0.7552422285079956,0.8253034949302673
0.8161218166351318,0.836398720741272,0.755271315574646,0.8253229260444641
0.8159008622169495,0.8364133834838867,0.7552700042724609,0.8253408074378967
0.8156854510307312,0.8364259004592896,0.7552792429924011,0.8253549933433533
0.8154752850532532,0.8364371657371521,0.7552904486656189,0.8253685832023621
0.8152704238891602,0.8364468216896057,0.7552915215492249,0.82537841796875
0.8150709867477417,0.8364554047584534,0.7552955746650696,0.8253905177116394
0.8148766160011292,0.8364620208740234,0.75529545545578,0.8253978490829468
0.8146872520446777,0.836467981338501,0.755294680595398,0.8254052400588989
