Loss,AUC,F1-Score,PR-AUC
0.6876294016838074,0.6280834674835205,0.6116068959236145,0.6556639075279236
0.6351577043533325,0.6689997315406799,0.6396934390068054,0.6876296997070312
0.5917609333992004,0.6944429278373718,0.6503819823265076,0.7127996683120728
0.5564032196998596,0.71385258436203,0.6561809778213501,0.7326914072036743
0.5281664133071899,0.7291575074195862,0.6648078560829163,0.7476274371147156
0.5054537057876587,0.7408604621887207,0.6813217401504517,0.7582218647003174
0.48700782656669617,0.7498708367347717,0.6931540369987488,0.7658140063285828
0.4718966782093048,0.7570561766624451,0.7015863656997681,0.7715170383453369
0.45942994952201843,0.7629873156547546,0.7075992226600647,0.7760193943977356
0.4490898549556732,0.768012523651123,0.7120987772941589,0.7797274589538574
0.44047263264656067,0.7723295092582703,0.7156819105148315,0.782852053642273
0.4332575500011444,0.7760671973228455,0.7185759544372559,0.7855040431022644
0.42718884348869324,0.7793076634407043,0.7210147976875305,0.7877811193466187
0.4220605492591858,0.782120406627655,0.7229838371276855,0.7897471189498901
0.41770869493484497,0.7845600247383118,0.724554717540741,0.791435956954956
0.41400137543678284,0.7866855263710022,0.7259064316749573,0.7929032444953918
0.4108307361602783,0.7885392904281616,0.7270393967628479,0.7941868901252747
0.40810874104499817,0.7901627421379089,0.7280253767967224,0.7953177094459534
0.40576237440109253,0.791590690612793,0.7288770079612732,0.7963252067565918
0.4037320911884308,0.7928490042686462,0.7296034097671509,0.7972245812416077
0.4019678235054016,0.7939623594284058,0.7302424311637878,0.7980321645736694
0.40042880177497864,0.7949502468109131,0.7308199405670166,0.7987592220306396
0.39908111095428467,0.7958323955535889,0.7313281893730164,0.7994189262390137
0.39789628982543945,0.7966257333755493,0.7317659854888916,0.8000221848487854
0.3968505561351776,0.797339916229248,0.7321341037750244,0.8005751967430115
0.395923912525177,0.7979891300201416,0.7324673533439636,0.8010868430137634
0.3950992524623871,0.7985783219337463,0.7327682375907898,0.8015600442886353
0.3943627178668976,0.799122154712677,0.7330642938613892,0.8020033240318298
0.39370205998420715,0.799623429775238,0.7333354949951172,0.8024189472198486
0.39310649037361145,0.8000912666320801,0.7335971593856812,0.802812397480011
0.3925669491291046,0.8005285263061523,0.7338564991950989,0.8031854033470154
0.3920755386352539,0.8009417653083801,0.7341138124465942,0.803542971611023
0.3916254937648773,0.8013380169868469,0.734372079372406,0.8038878440856934
0.39121076464653015,0.8017140626907349,0.7346360087394714,0.8042198419570923
0.3908262550830841,0.8020779490470886,0.7348567247390747,0.8045427799224854
0.3904673159122467,0.8024322986602783,0.7351119518280029,0.804858386516571
0.39012983441352844,0.802779495716095,0.7353585362434387,0.8051679134368896
0.3898107409477234,0.8031174540519714,0.7356441617012024,0.8054711222648621
0.3895075023174286,0.8034531474113464,0.7359073162078857,0.8057689070701599
0.3892183303833008,0.8037824034690857,0.7361975312232971,0.8060604929924011
0.38894107937812805,0.8041123151779175,0.7365118265151978,0.8063489198684692
0.3886735737323761,0.8044389486312866,0.7368133664131165,0.8066332936286926
0.38841426372528076,0.8047664165496826,0.7371048927307129,0.8069136142730713
0.38816192746162415,0.8050954341888428,0.7373944520950317,0.8071925640106201
0.3879157602787018,0.805424153804779,0.7377094626426697,0.8074678778648376
0.38767480850219727,0.8057528734207153,0.7380280494689941,0.8077385425567627
0.38743856549263,0.8060833811759949,0.7383518218994141,0.8080065250396729
0.38720637559890747,0.8064156770706177,0.7386546730995178,0.8082711696624756
0.3869777023792267,0.8067480325698853,0.7389525771141052,0.8085333704948425
0.38675200939178467,0.807083249092102,0.7392570972442627,0.8087918758392334
0.3865284323692322,0.8074219226837158,0.7395657896995544,0.8090500831604004
0.38630661368370056,0.8077628016471863,0.7398610711097717,0.8093050718307495
0.3860859274864197,0.8081071376800537,0.7401906847953796,0.8095587491989136
0.3858657479286194,0.8084573745727539,0.7404776215553284,0.8098136186599731
0.3856455087661743,0.8088115453720093,0.7407894134521484,0.8100672364234924
0.385424941778183,0.8091723918914795,0.741126298904419,0.8103232383728027
0.3852032721042633,0.8095388412475586,0.7414414882659912,0.8105785846710205
0.38497990369796753,0.809912919998169,0.7417535781860352,0.8108363747596741
0.3847540616989136,0.8102967739105225,0.7420674562454224,0.8110978603363037
0.38452500104904175,0.8106902837753296,0.7423989772796631,0.8113620281219482
0.38429194688796997,0.8110951781272888,0.7427456378936768,0.8116322159767151
0.38405418395996094,0.8115118145942688,0.743102490901947,0.8119059801101685
0.38381117582321167,0.8119407296180725,0.7434394359588623,0.8121853470802307
0.3835625946521759,0.8123816251754761,0.7437644004821777,0.8124685287475586
0.38330820202827454,0.8128369450569153,0.7440713047981262,0.8127567172050476
0.38304775953292847,0.8133032321929932,0.7443974614143372,0.8130475878715515
0.38278114795684814,0.8137804269790649,0.7447277307510376,0.8133416175842285
0.3825083076953888,0.8142702579498291,0.7450145483016968,0.8136395215988159
0.38222938776016235,0.8147702217102051,0.7453277111053467,0.8139382004737854
0.3819447159767151,0.8152812719345093,0.7456158995628357,0.8142405152320862
0.38165462017059326,0.8157998919487,0.7458826899528503,0.8145433068275452
0.3813593089580536,0.8163269758224487,0.7461775541305542,0.8148461580276489
0.3810593783855438,0.8168588876724243,0.7464608550071716,0.8151477575302124
0.3807554543018341,0.8173953890800476,0.7467433214187622,0.8154482841491699
0.38044795393943787,0.8179333806037903,0.7470177412033081,0.81574547290802
0.3801376223564148,0.8184725046157837,0.7472782731056213,0.8160392642021179
0.37982499599456787,0.8190127611160278,0.7475265264511108,0.8163315057754517
0.37951087951660156,0.8195505738258362,0.7477636337280273,0.8166170120239258
0.37919607758522034,0.820083737373352,0.7479789853096008,0.8168986439704895
0.37888121604919434,0.8206133246421814,0.7481895685195923,0.8171750903129578
0.3785671293735504,0.8211358189582825,0.7483931183815002,0.8174456357955933
