Loss,AUC,F1-Score,PR-AUC
1.1269913911819458,0.7779727578163147,0.7238911986351013,0.7435194253921509
1.0695184469223022,0.7804111242294312,0.7231646776199341,0.7445818781852722
1.0325710773468018,0.7832168340682983,0.7253926992416382,0.7507228851318359
1.005930781364441,0.7858988046646118,0.7267899513244629,0.7575514316558838
0.986008882522583,0.788206934928894,0.727778971195221,0.7644566297531128
0.9706730842590332,0.7900264263153076,0.7286605834960938,0.7709850072860718
0.9586063623428345,0.791510283946991,0.7292537689208984,0.7770624756813049
0.948908269405365,0.7927480340003967,0.7296357750892639,0.7818219065666199
0.9409984946250916,0.7937742471694946,0.7300714254379272,0.7844986915588379
0.9344412684440613,0.7947238087654114,0.7305291295051575,0.7864131927490234
0.928922176361084,0.7957283854484558,0.7310606241226196,0.7880721688270569
0.9241706132888794,0.796929121017456,0.7317754030227661,0.7899696826934814
0.9199240207672119,0.7983161211013794,0.7327703833580017,0.7920878529548645
0.9159809947013855,0.7998389005661011,0.7338510751724243,0.7943366169929504
0.9122262001037598,0.8014804720878601,0.7350350022315979,0.7965775728225708
0.908562421798706,0.8032219409942627,0.7362625598907471,0.7986104488372803
0.9049310684204102,0.805035412311554,0.7374681234359741,0.8003679513931274
0.9013106226921082,0.8068937659263611,0.7385919690132141,0.8019201159477234
0.8977059125900269,0.808764636516571,0.7396312952041626,0.803331732749939
0.8941362500190735,0.8106181621551514,0.7406104207038879,0.8046392202377319
0.8906233310699463,0.8124346733093262,0.741529643535614,0.8058562278747559
0.8871863484382629,0.8141877055168152,0.7423853278160095,0.8069913387298584
0.8838390707969666,0.815841555595398,0.7431379556655884,0.8080372214317322
0.880596935749054,0.8173691034317017,0.7437996864318848,0.8089925646781921
0.8774778246879578,0.8187531232833862,0.7443910837173462,0.8098503351211548
0.8744974136352539,0.8199934959411621,0.7449917197227478,0.8106275200843811
0.8716666102409363,0.8210993409156799,0.745487630367279,0.8113358020782471
0.868990957736969,0.822088897228241,0.7459350824356079,0.8119999170303345
0.8664684891700745,0.8229814171791077,0.7463600039482117,0.8126308917999268
0.8640912175178528,0.8237972259521484,0.7467854619026184,0.813255250453949
