Loss,AUC,F1-Score,PR-AUC
0.6760832071304321,0.6723993420600891,0.6354483366012573,0.7027409672737122
0.5814922451972961,0.7274886965751648,0.6777148246765137,0.7476016283035278
0.5208618640899658,0.7557438015937805,0.700320839881897,0.7687851190567017
0.4836226999759674,0.7711260318756104,0.7138876914978027,0.7792100310325623
0.4594723880290985,0.7801463603973389,0.7222981452941895,0.7845830321311951
0.4428555369377136,0.7857374548912048,0.7271061539649963,0.7875233888626099
0.4308493137359619,0.7893941402435303,0.7297497987747192,0.7893166542053223
0.42187875509262085,0.7919253706932068,0.7310640811920166,0.7906089425086975
0.41505539417266846,0.7937765717506409,0.7318452596664429,0.7917057871818542
0.4098178446292877,0.795199990272522,0.7323228716850281,0.7927358746528625
0.4057691693305969,0.7963453531265259,0.7326444983482361,0.7937666773796082
0.40261515974998474,0.7973136305809021,0.7328603863716125,0.7948403358459473
0.40012913942337036,0.7981657385826111,0.7330783605575562,0.795941948890686
0.39813873171806335,0.7989422082901001,0.733269453048706,0.7970542907714844
0.39651545882225037,0.7996774911880493,0.7335478663444519,0.7981843948364258
0.3951621651649475,0.8003978729248047,0.7337982654571533,0.7992704510688782
0.3940037190914154,0.8011277914047241,0.7341527342796326,0.8003376722335815
0.3929821252822876,0.8018878102302551,0.7345859408378601,0.8013853430747986
0.3920537233352661,0.8026901483535767,0.73512202501297,0.8024135828018188
0.39118650555610657,0.803544819355011,0.7357986569404602,0.8034233450889587
0.39035820960998535,0.8044556379318237,0.7365941405296326,0.8044129014015198
0.3895544111728668,0.8054203391075134,0.7374760508537292,0.8053805232048035
0.38876664638519287,0.8064403533935547,0.738383412361145,0.8063265085220337
0.38799071311950684,0.8075032830238342,0.7393175959587097,0.807246744632721
0.3872252404689789,0.8086016178131104,0.7402291297912598,0.8081402778625488
0.3864705562591553,0.8097289800643921,0.7411258220672607,0.809006929397583
0.3857278823852539,0.8108720779418945,0.7420145869255066,0.8098446726799011
0.3849988877773285,0.8120198249816895,0.7428287863731384,0.8106509447097778
0.3842853009700775,0.8131633400917053,0.7435848116874695,0.8114238381385803
0.3835887610912323,0.8142927885055542,0.7443146109580994,0.8121649622917175
0.38291066884994507,0.8153989315032959,0.7449328899383545,0.8128702640533447
0.38225221633911133,0.8164752125740051,0.7454982995986938,0.8135405778884888
0.3816143572330475,0.8175138831138611,0.7460077404975891,0.8141754865646362
0.38099774718284607,0.8185096979141235,0.7464632987976074,0.8147743940353394
0.3804028630256653,0.8194583058357239,0.7469070553779602,0.8153374791145325
0.37982994318008423,0.8203591108322144,0.7472503185272217,0.8158673048019409
0.3792790472507477,0.8212099671363831,0.7475988268852234,0.8163626790046692
0.3787499666213989,0.8220106959342957,0.7479290962219238,0.8168277144432068
0.3782423734664917,0.8227613568305969,0.748232901096344,0.8172624707221985
0.3777558505535126,0.8234636783599854,0.748531699180603,0.817669153213501
0.3772898018360138,0.824120044708252,0.7487971186637878,0.8180514574050903
0.37684351205825806,0.8247317671775818,0.7490241527557373,0.8184089660644531
0.37641626596450806,0.82530277967453,0.7492503523826599,0.8187451958656311
0.3760073781013489,0.8258342742919922,0.749457836151123,0.819060742855072
0.3756158947944641,0.8263292908668518,0.749637246131897,0.8193577527999878
0.37524107098579407,0.8267942667007446,0.7498136162757874,0.8196392059326172
0.3748819828033447,0.8272269368171692,0.7499864101409912,0.8199036121368408
0.3745378851890564,0.8276320695877075,0.7501630187034607,0.8201544284820557
0.3742079734802246,0.8280131816864014,0.7503196597099304,0.8203909397125244
0.3738914728164673,0.8283709287643433,0.750461757183075,0.8206159472465515
0.37358760833740234,0.8287086486816406,0.7506117820739746,0.8208298683166504
0.37329575419425964,0.8290282487869263,0.7507477402687073,0.8210328817367554
0.37301522493362427,0.8293300867080688,0.7508829832077026,0.8212258815765381
0.3727453649044037,0.8296172022819519,0.7510468363761902,0.8214105367660522
0.3724856376647949,0.8298898935317993,0.751186192035675,0.8215857148170471
0.3722354471683502,0.8301503658294678,0.7513188719749451,0.8217535614967346
0.37199434638023376,0.8303990960121155,0.7514442205429077,0.8219141960144043
0.3717617690563202,0.8306366205215454,0.7515773177146912,0.8220667243003845
0.37153732776641846,0.8308651447296143,0.751693606376648,0.8222140073776245
0.3713206350803375,0.8310841917991638,0.7518162131309509,0.8223552107810974
0.3711112439632416,0.8312947750091553,0.7519312500953674,0.8224897980690002
